Date,Time,Latitude,Longitude,Size,Utility,Facility Identification/Circuit,Circuit,closest_circuit,distance_to_match,utility_match,identifier
2016-05-17 10:01:00,2016-05-17 10:01:00,35.2378833,-118.9638967,< 3 meters,PG&E,,,weedpatch,4.552922739947882e-05,PG&E,weedpatch_PG&E
2016-05-17 16:03:00,2016-05-17 16:03:00,35.385649,-119.007463,< 3 meters,PG&E,,,bakersfield,0.0008407260911913849,PG&E,bakersfield_PG&E
2016-05-18 00:00:00,18:24:00,39.73815,-123.15874,< 3 meters,PG&E,,,covelo,0.03873464849480031,PG&E,covelo_PG&E
2016-05-18 15:45:00,2016-05-18 15:45:00,35.55501999,-120.680319,< 0.25 Acres,PG&E,,,templeton,0.0003884368933862604,PG&E,templeton_PG&E
2016-05-18 20:04:00,2016-05-18 20:04:00,40.47788,-122.40312,< 3 meters,PG&E,,,jessup,0.00012933004149984068,PG&E,jessup_PG&E
2016-05-19 01:42:00,2016-05-19 01:42:00,34.6645017,-120.3999933,< 0.25 Acres,PG&E,,,cabrillo,0.00013622445498996996,PG&E,cabrillo_PG&E
2016-05-19 18:33:00,2016-05-19 18:33:00,37.7400483,-120.8033817,< 3 meters,PG&E,,,cottle,4.9630114818551345e-05,PG&E,cottle_PG&E
2016-05-19 18:54:00,2016-05-19 18:54:00,38.81682999,-123.584289,< 3 meters,PG&E,,,gualala,0.008888651904502429,PG&E,gualala_PG&E
2016-05-20 15:01:00,15:01:00,39.05588853,-123.4581273,.26 - 9.99 Acres,PG&E,,,philo,0.009856632113339411,PG&E,philo_PG&E
2016-05-20 18:54:00,2016-05-20 18:54:00,37.30348,-121.839849,.26 - 9.99 Acres,PG&E,,,evergreen,0.00022563992773430163,PG&E,evergreen_PG&E
2016-05-20 20:43:00,2016-05-20 20:43:00,35.49646999,-120.680639,.26 - 9.99 Acres,PG&E,,,templeton,2.503119258121167e-07,PG&E,templeton_PG&E
2016-05-21 17:44:00,2016-05-21 17:44:00,37.368978,-120.67718,< 0.25 Acres,PG&E,,,atwater,0.0002488590906119598,PG&E,atwater_PG&E
2016-05-23 12:52:00,2016-05-23 12:52:00,38.5529,-121.629,< 3 meters,PG&E,,,davis,1.3551265990383573e-05,PG&E,davis_PG&E
2016-05-23 16:08:00,2016-05-23 16:08:00,37.95367999,-121.659319,< 0.25 Acres,PG&E,,,balfour,3.6047065801140794e-06,PG&E,balfour_PG&E
2016-05-24 12:36:00,2016-05-24 12:36:00,38.08113999,-120.66798,< 3 meters,PG&E,,,calaveras cement,0.025768186854822725,PG&E,calaveras cement_PG&E
2016-05-26 17:42:00,2016-05-26 17:42:00,35.54674,-119.093519,.26 - 9.99 Acres,PG&E,,,lerdo,3.675732820001804e-06,PG&E,lerdo_PG&E
2016-05-27 03:01:00,2016-05-27 03:01:00,38.0934533,-122.2344333,< 3 meters,PG&E,,,north tower,3.583732454049486e-05,PG&E,north tower_PG&E
2016-05-28 15:53:00,2016-05-28 15:53:00,36.720203,-119.713363,< 0.25 Acres,PG&E,,,malaga,0.0002471530675229476,PG&E,malaga_PG&E
2016-05-29 14:19:00,2016-05-29 14:19:00,40.5795,-122.4694,< 3 meters,PG&E,,,girvan,0.0022010598934510666,PG&E,girvan_PG&E
2016-05-29 18:28:00,2016-05-29 18:28:00,36.79502,-119.77159,< 3 meters,PG&E,,,manchester,0.0008332475692088602,PG&E,manchester_PG&E
2016-05-30 20:37:00,2016-05-30 20:37:00,35.456165,-118.93272,< 0.25 Acres,PG&E,,,kern oil,0.00042788646806141763,PG&E,kern oil_PG&E
2016-05-31 04:02:00,2016-05-31 04:02:00,35.79836999,-120.97432,< 0.25 Acres,PG&E,,,oilfields,0.00020306822628509102,PG&E,oilfields_PG&E
2016-05-31 08:24:00,2016-05-31 08:24:00,35.73079,-119.89721,< 0.25 Acres,PG&E,,,devils den,0.004272337176552666,PG&E,devils den_PG&E
2016-05-31 09:51:00,2016-05-31 09:51:00,35.73138,-119.86766,< 0.25 Acres,PG&E,,,twisselman,4.2626178111624685e-06,PG&E,twisselman_PG&E
2016-05-31 10:20:00,2016-05-31 10:20:00,39.1938783,-122.0973733,< 0.25 Acres,PG&E,,,williams,6.7633421992773e-05,PG&E,williams_PG&E
2016-06-01 14:00:00,2016-06-01 14:00:00,36.79768861,-121.7315942,.26 - 9.99 Acres,PG&E,,,dolan road,1.6484618395149883e-05,PG&E,dolan road_PG&E
2016-06-01 22:31:00,2016-06-01 22:31:00,37.928075,-120.753842,.26 - 9.99 Acres,PG&E,,,valley home,0.06769731826925653,PG&E,valley home_PG&E
2016-06-02 00:00:00,2016-06-02 14:23:00,38.59010999,-121.80422,< 3 meters,PG&E,,,plainfield,4.7472099141371794e-07,PG&E,plainfield_PG&E
2016-06-02 00:00:00,2016-06-02 14:57:00,37.065195,-121.5653567,< 3 meters,PG&E,,,morgan hill,4.923708030657479e-05,PG&E,morgan hill_PG&E
2016-06-02 00:00:00,2016-06-02 15:15:00,34.5886783,-120.106545,< 0.25 Acres,PG&E,,,santa ynez,1.7929254932112574e-05,PG&E,santa ynez_PG&E
2016-06-02 00:00:00,2016-06-02 16:58:00,36.58571999,-121.60518,< 0.25 Acres,PG&E,,,reservation road,0.0013006466548241146,PG&E,reservation road_PG&E
2016-06-03 00:00:00,2016-06-03 12:16:00,38.64354,-120.69588,10 - 99 Acres,PG&E,,,apple hill,0.00014553511937839982,PG&E,apple hill_PG&E
2016-06-03 00:00:00,2016-06-03 16:45:00,35.40460999,-119.031409,< 0.25 Acres,PG&E,,,bakersfield,0.00040445017242210545,PG&E,bakersfield_PG&E
2016-06-03 00:00:00,2016-06-03 18:43:00,39.7482,-121.82316,< 3 meters,PG&E,,,sycamore creek,0.0015361505542931821,PG&E,sycamore creek_PG&E
2016-06-03 00:00:00,2016-06-04 20:53:00,37.43457,-121.87724,< 3 meters,PG&E,,,milpitas,0.0011383789560241583,PG&E,milpitas_PG&E
2016-06-04 00:00:00,22:15:00,38.5117,-122.93727,< 3 meters,PG&E,,,mirabel,0.007586562126562299,PG&E,mirabel_PG&E
2016-06-04 00:00:00,2016-06-04 15:11:00,36.804885,-119.7871233,< 0.25 Acres,PG&E,,,manchester,9.003505313471481e-05,PG&E,manchester_PG&E
2016-06-04 00:00:00,2016-06-04 15:51:00,38.309,-121.76049,< 0.25 Acres,PG&E,,,peabody,0.00041473582814453993,PG&E,peabody_PG&E
2016-06-04 00:00:00,2016-06-04 20:38:00,37.43457,-121.87724,< 3 meters,PG&E,,,milpitas,0.0011383789560241583,PG&E,milpitas_PG&E
2016-06-05 00:00:00,16:57:00,36.58681,-119.61136,< 3 meters,PG&E,,,mc call,0.0002890272839183344,PG&E,mc call_PG&E
2016-06-05 00:00:00,2016-06-05 10:06:00,36.75040999,-119.668629,< 0.25 Acres,PG&E,,,barton,3.4748110879129175e-06,PG&E,barton_PG&E
2016-06-05 15:44:00,2016-06-05 15:44:00,40.344089,-123.709959,.26 - 9.99 Acres,PG&E,,,bridgeville,0.000386880076557273,PG&E,bridgeville_PG&E
2016-06-06 00:00:00,2016-06-06 19:48:00,38.9128533,-121.1192483,< 0.25 Acres,PG&E,,,bell,0.0020604154245800633,PG&E,bell_PG&E
2016-06-07 00:00:00,2016-06-07 13:55:00,36.93150999,-119.86578,< 3 meters,PG&E,,,cassidy,0.0032421750240993067,PG&E,cassidy_PG&E
2016-06-07 00:00:00,2016-06-07 18:19:00,36.98868999,-120.63768,< 0.25 Acres,PG&E,,,dos palos,0.0006031187026571083,PG&E,dos palos_PG&E
2016-06-07 00:00:00,2016-06-07 19:40:00,35.5852,-120.582949,< 0.25 Acres,PG&E,,,templeton,0.005147110997972943,PG&E,templeton_PG&E
2016-06-07 00:45:00,2016-06-07 00:45:00,37.28555,-120.451689,< 0.25 Acres,PG&E,,,merced,8.92930292066307e-07,PG&E,merced_PG&E
2016-06-07 09:12:00,2016-06-07 09:12:00,39.362935,-121.7723267,< 0.25 Acres,PG&E,,,peachton,0.00012632212480190568,PG&E,peachton_PG&E
2016-06-08 00:00:00,2016-06-08 11:20:00,39.30324999,-121.52073,< 3 meters,PG&E,,,honcut,2.393784167771739e-06,PG&E,honcut_PG&E
2016-06-08 00:21:00,2016-06-08 00:21:00,36.75666,-119.79698,Structure Only ,PG&E,,,manchester,5.920669024154226e-06,PG&E,manchester_PG&E
2016-06-08 16:50:00,2016-06-08 16:50:00,35.67161999,-120.59802,Structure Only ,PG&E,,,templeton,0.0022112677051072827,PG&E,templeton_PG&E
2016-06-09 00:00:00,2016-06-09 14:26:00,38.70030821,-120.8470419,< 0.25 Acres,PG&E,,,diamond springs,2.019491225019411e-05,PG&E,diamond springs_PG&E
2016-06-09 10:52:00,2016-06-09 10:52:00,36.80579,-119.71026,< 3 meters,PG&E,,,clovis,0.00015019632479749474,PG&E,clovis_PG&E
2016-06-09 23:39:00,2016-06-09 23:39:00,39.0147867,-122.856975,< 3 meters,PG&E,,,clear lake,1.1003825836086935e-05,PG&E,clear lake_PG&E
2016-06-10 00:00:00,2016-06-10 08:25:00,36.729615,-119.6997383,< 0.25 Acres,PG&E,,,malaga,1.884907372213773e-05,PG&E,malaga_PG&E
2016-06-10 15:51:00,2016-06-10 15:51:00,39.9933533,-123.7882867,< 0.25 Acres,PG&E,,,garberville,0.00047917382244347953,PG&E,garberville_PG&E
2016-06-10 15:57:00,2016-06-10 15:57:00,38.17922,-120.66569,.26 - 9.99 Acres,PG&E,,,calaveras cement,3.354003996151394e-06,PG&E,calaveras cement_PG&E
2016-06-11 00:00:00,2016-06-11 19:45:00,39.3265417,-121.3921333,< 0.25 Acres,PG&E,,,bangor,0.0018301458203611612,PG&E,bangor_PG&E
2016-06-12 00:00:00,2016-06-12 08:01:00,36.59355999,-119.988749,< 3 meters,PG&E,,,mc mullin,0.0002543544771781559,PG&E,mc mullin_PG&E
2016-06-12 00:00:00,2016-06-12 10:22:00,38.04910999,-120.39761,< 0.25 Acres,PG&E,,,curtis,8.824280600213968e-05,PG&E,curtis_PG&E
2016-06-12 00:00:00,2016-06-12 11:52:00,39.6799233,-122.32165,.26 - 9.99 Acres,PG&E,,,logan creek,3.4700670548777436e-05,PG&E,logan creek_PG&E
2016-06-12 00:00:00,2016-06-12 13:10:00,38.25347,-122.062759,< 3 meters,PG&E,,,suisun,0.00041491649151788806,PG&E,suisun_PG&E
2016-06-12 00:00:00,2016-06-12 13:14:00,37.5096033,-120.046225,.26 - 9.99 Acres,PG&E,,,bear valley,0.000281187487900307,PG&E,bear valley_PG&E
2016-06-12 01:45:00,01:45:00,37.4643,-122.3459,< 0.25 Acres,PG&E,,,half moon bay,6.092150229270829e-05,PG&E,half moon bay_PG&E
2016-06-12 19:19:00,2016-06-12 19:19:00,39.1591383,-121.5886133,< 0.25 Acres,PG&E,,,east marysville,0.0001309651284781436,PG&E,east marysville_PG&E
2016-06-12 20:00:00,2016-06-12 20:00:00,37.2694083,-121.789345,.26 - 9.99 Acres,PG&E,,,piercy,0.00039731598180427555,PG&E,piercy_PG&E
2016-06-13 00:00:00,2016-06-13 05:51:00,39.46405999,-121.885809,< 3 meters,PG&E,,,rice,1.8424440458562882e-06,PG&E,rice_PG&E
2016-06-15 00:00:00,14:40:00,38.307926,-122.6553,< 0.25 Acres,PG&E,,,penngrove,0.00012553783705554538,PG&E,penngrove_PG&E
2016-06-15 00:00:00,2016-06-15 13:09:00,38.4433,-120.75676,< 0.25 Acres,PG&E,,,martell,0.00012778173749488638,PG&E,martell_PG&E
2016-06-15 00:00:00,2016-06-15 13:44:00,38.43751999,-122.677059,< 3 meters,PG&E,,,santa rosa a,1.7230738775286151e-06,PG&E,santa rosa a_PG&E
2016-06-16 00:00:00,17:41:00,37.3405733,-121.7822867,.26 - 9.99 Acres,PG&E,,,swift,0.0031312681143353034,PG&E,swift_PG&E
2016-06-16 07:22:00,2016-06-16 07:22:00,37.86781,-121.63822,< 0.25 Acres,PG&E,,,brentwood,5.496104811014131e-06,PG&E,brentwood_PG&E
2016-06-16 13:07:00,2016-06-16 13:07:00,39.0681,-121.66052,.26 - 9.99 Acres,PG&E,,,barry,8.223001680762516e-05,PG&E,barry_PG&E
2016-06-17 00:00:00,2016-06-17 11:17:00,36.73252,-120.40494,.26 - 9.99 Acres,PG&E,,,mendota,5.904413511811279e-06,PG&E,mendota_PG&E
2016-06-19 00:00:00,2016-06-19 12:07:00,39.38112999,-123.7737,< 3 meters,PG&E,,,fort bragg a,0.003970350082863511,PG&E,fort bragg a_PG&E
2016-06-19 00:00:00,2016-06-19 17:19:00,38.45078,-122.354579,.26 - 9.99 Acres,PG&E,,,silverado,0.00010001874600818202,PG&E,silverado_PG&E
2016-06-19 15:50:00,2016-06-19 15:50:00,38.24251999,-121.853549,< 0.25 Acres,PG&E,,,peabody,3.9027446489199987e-07,PG&E,peabody_PG&E
2016-06-20 00:00:00,2016-06-20 13:57:00,36.5356483,-119.378965,< 3 meters,PG&E,,,dinuba,0.0005383839268435322,PG&E,dinuba_PG&E
2016-06-20 00:00:00,2016-06-20 16:45:00,41.06971,-123.678928,< 3 meters,PG&E,,,hoopa,0.00800281074539002,PG&E,hoopa_PG&E
2016-06-21 00:00:00,20:49:00,35.535246,-120.845736,< 0.25 Acres,PG&E,,,templeton,0.00034774161771586266,PG&E,templeton_PG&E
2016-06-21 00:00:00,2016-06-21 10:09:00,39.02942,-121.29275,< 0.25 Acres,PG&E,,,lincoln,3.215877646644963e-05,PG&E,lincoln_PG&E
2016-06-21 00:00:00,2016-06-21 16:53:00,38.42327999,-122.54477,< 0.25 Acres,PG&E,,,dunbar,0.002583450542171443,PG&E,dunbar_PG&E
2016-06-21 18:01:00,2016-06-21 18:01:00,39.2851717,-123.2053017,.26 - 9.99 Acres,PG&E,,,mendocino,0.0001335678230759863,PG&E,mendocino_PG&E
2016-06-22 00:00:00,2016-06-22 19:13:00,36.38751353,-119.8349591,< 0.25 Acres,PG&E,,,camden,0.0011633285299588573,PG&E,camden_PG&E
2016-06-23 00:00:00,2016-06-23 10:10:00,36.72433999,-120.05834,< 0.25 Acres,PG&E,,,kerman,4.334250800123577e-06,PG&E,kerman_PG&E
2016-06-23 00:00:00,2016-06-23 19:19:00,35.62118999,-120.35616,< 3 meters,PG&E,,,cholame,2.0855773910215123e-06,PG&E,cholame_PG&E
2016-06-23 00:00:00,2016-06-23 21:33:00,38.12062999,-121.9545,.26 - 9.99 Acres,PG&E,,,cordelia,4.6823703712462794e-07,PG&E,cordelia_PG&E
2016-06-24 00:00:00,2016-06-24 03:07:00,38.7191733,-121.0545983,< 0.25 Acres,PG&E,,,clarksville,0.0048047921395808655,PG&E,clarksville_PG&E
2016-06-24 00:00:00,2016-06-24 14:38:00,40.22003,-122.2829867,< 0.25 Acres,PG&E,,,red bluff,0.0005285088002485601,PG&E,red bluff_PG&E
2016-06-25 17:07:00,2016-06-25 17:07:00,39.76025999,-121.618759,< 3 meters,PG&E,,,paradise,0.00021120432624653708,PG&E,paradise_PG&E
2016-06-26 00:00:00,2016-06-26 16:38:00,39.50417,-121.447525,< 0.25 Acres,PG&E,,,wyandotte,0.003613329433993876,PG&E,wyandotte_PG&E
2016-06-26 00:00:00,2016-06-26 16:50:00,35.67720999,-120.683959,.26 - 9.99 Acres,PG&E,,,san miguel,3.0724342562869144e-06,PG&E,san miguel_PG&E
2016-06-26 00:00:00,2016-06-26 17:59:00,38.8087,-121.51591,< 0.25 Acres,PG&E,,,catlett,0.0003264143705212382,PG&E,catlett_PG&E
2016-06-26 11:06:00,2016-06-26 11:06:00,40.4832,-122.0466,.26 - 9.99 Acres,PG&E,,,deschutes,0.0194464585106793,PG&E,deschutes_PG&E
2016-06-27 00:00:00,2016-06-27 11:12:00,36.9088833,-119.5224167,< 0.25 Acres,PG&E,,,coppermine,0.0006229458739251018,PG&E,coppermine_PG&E
2016-06-28 00:00:00,2016-06-28 11:40:00,37.29977999,-121.9766,< 0.25 Acres,PG&E,,,saratoga,3.3282453340678843e-06,PG&E,saratoga_PG&E
2016-06-28 00:00:00,2016-06-28 13:36:00,38.09612999,-122.230429,Structure Only ,PG&E,,,north tower,0.00040907844763538146,PG&E,north tower_PG&E
2016-06-28 09:11:00,2016-06-28 09:11:00,37.10045,-120.224905,< 0.25 Acres,PG&E,,,chowchilla,1.6224100767120165e-05,PG&E,chowchilla_PG&E
2016-06-29 00:00:00,2016-06-29 12:55:00,36.50043999,-121.4347,< 0.25 Acres,PG&E,,,gonzales,0.0021364063745373287,PG&E,gonzales_PG&E
2016-06-30 00:00:00,00:03:00,39.8157,-121.5994,< 3 meters,PG&E,,,paradise,0.00011897793658482158,PG&E,paradise_PG&E
2016-06-30 00:00:00,2016-06-30 17:14:00,40.0353,-122.56939,300 - 999 Acres,PG&E,,,corning,0.00460976868990648,PG&E,corning_PG&E
2016-06-30 14:20:00,2016-06-30 14:20:00,37.992675,-120.399617,< 0.25 Acres,PG&E,,,racetrack,0.0007867954645970412,PG&E,racetrack_PG&E
2016-07-01 22:03:00,2016-07-01 22:03:00,37.92728999,-122.31814,.26 - 9.99 Acres,PG&E,,,wall,7.619821298740558e-05,PG&E,wall_PG&E
2016-07-02 04:05:00,2016-07-02 04:05:00,37.78048,-121.49741,< 3 meters,PG&E,,,herdlyn,1.5446389418837316e-05,PG&E,herdlyn_PG&E
2016-07-03 15:00:00,2016-07-03 15:00:00,38.034827,-120.380877,< 3 meters,PG&E,,,racetrack,3.567475353049409e-05,PG&E,racetrack_PG&E
2016-07-04 07:43:00,2016-07-04 07:43:00,38.7623117,-121.214245,< 0.25 Acres,PG&E,,,horseshoe,0.001142723101944667,PG&E,horseshoe_PG&E
2016-07-05 08:35:00,08:35:00,36.239,-120.30154,.26 - 9.99 Acres,PG&E,,,coalinga no 2,0.0001381399862927494,PG&E,coalinga no 2_PG&E
2016-07-05 10:36:00,2016-07-05 10:36:00,36.28268999,-120.26173,.26 - 9.99 Acres,PG&E,,,coalinga no 2,4.099114997482116e-06,PG&E,coalinga no 2_PG&E
2016-07-07 10:56:00,2016-07-07 10:56:00,39.29657999,-121.826279,< 0.25 Acres,PG&E,,,live oak,1.3448216526299877e-06,PG&E,live oak_PG&E
2016-07-08 10:49:00,2016-07-08 10:49:00,38.33730999,-122.12112,< 0.25 Acres,PG&E,,,monticello,3.79436679961568e-05,PG&E,monticello_PG&E
2016-07-08 15:13:00,2016-07-08 15:13:00,33.614279,-117.11102,< 0.25 Acres,PG&E,,,appalousa,0.00021326041871717928,SCE,appalousa_SCE
2016-07-09 10:05:00,10:05:00,35.13104522,-120.606874707,< 0.25 Acres,PG&E,,,oceano,5.134147880461755e-06,PG&E,oceano_PG&E
2016-07-09 14:57:00,2016-07-09 14:57:00,38.50352544,-121.7826367,.26 - 9.99 Acres,PG&E,,,davis,0.0019733846855123868,PG&E,davis_PG&E
2016-07-09 15:42:00,2016-07-09 15:42:00,38.892755,-121.9747617,< 0.25 Acres,PG&E,,,dunnigan,0.00142831555701131,PG&E,dunnigan_PG&E
2016-07-09 19:22:00,2016-07-09 19:22:00,37.31107999,-121.83127,< 3 meters,PG&E,,,swift,0.0010252738309319697,PG&E,swift_PG&E
2016-07-12 14:18:00,2016-07-12 14:18:00,35.3471,-120.3813,.26 - 9.99 Acres,PG&E,,,templeton,0.0007747199197230834,PG&E,templeton_PG&E
2016-07-13 10:20:00,2016-07-13 10:20:00,37.327675,-122.071937,.26 - 9.99 Acres,PG&E,,,stelling,0.001803464445210926,PG&E,stelling_PG&E
2016-07-14 13:44:00,2016-07-14 13:44:00,35.383330845,-118.9232434,< 0.25 Acres,PG&E,,,magunden,1.7201537228252035e-08,PG&E,magunden_PG&E
2016-07-15 05:19:00,2016-07-15 05:19:00,35.1839,-120.5018,< 3 meters,PG&E,,,san luis obispo,0.0001717628092656128,PG&E,san luis obispo_PG&E
2016-07-15 14:09:00,2016-07-15 14:09:00,38.69651,-120.85983,< 0.25 Acres,PG&E,,,diamond springs,0.00022829345994416708,PG&E,diamond springs_PG&E
2016-07-15 14:26:00,2016-07-15 14:26:00,38.13657999,-122.709189,.26 - 9.99 Acres,PG&E,,,petaluma c,0.0005488535953668877,PG&E,petaluma c_PG&E
2016-07-15 17:09:00,2016-07-15 17:09:00,35.35853,-119.04094,< 3 meters,PG&E,,,westpark,0.0010148869854093847,PG&E,westpark_PG&E
2016-07-16 00:58:00,2016-07-16 00:58:00,36.43789999,-121.91983,< 0.25 Acres,PG&E,,,otter,2.7026450497440738e-05,PG&E,otter_PG&E
2016-07-16 08:19:00,2016-07-16 08:19:00,37.48278,-119.8699933,.26 - 9.99 Acres,PG&E,,,mariposa,0.0031573571564310313,PG&E,mariposa_PG&E
2016-07-16 20:26:00,2016-07-16 20:26:00,38.49443,-122.494429,< 0.25 Acres,PG&E,,,silverado,0.004383725008947562,PG&E,silverado_PG&E
2016-07-18 07:39:00,2016-07-18 07:39:00,36.7572017,-119.7807167,< 3 meters,PG&E,,,manchester,0.00019732084360912403,PG&E,manchester_PG&E
2016-07-18 09:11:00,2016-07-18 09:11:00,36.99767999,-119.98296,< 3 meters,PG&E,,,storey,7.629352792848609e-05,PG&E,storey_PG&E
2016-07-18 15:56:00,2016-07-18 15:56:00,37.3220733,-121.8055333,.26 - 9.99 Acres,PG&E,,,swift,1.6273669744366433e-05,PG&E,swift_PG&E
2016-07-18 17:14:00,2016-07-18 17:14:00,36.9119767,-121.7913417,.26 - 9.99 Acres,PG&E,,,green valley,3.0109452432380364e-05,PG&E,green valley_PG&E
2016-07-19 01:53:00,2016-07-19 01:53:00,38.07567999,-122.53964,< 3 meters,PG&E,,,ignacio,0.00029990730472061747,PG&E,ignacio_PG&E
2016-07-19 14:41:00,2016-07-19 14:41:00,38.25345999,-122.06278,< 3 meters,PG&E,,,suisun,0.0004142624435485042,PG&E,suisun_PG&E
2016-07-20 06:25:00,2016-07-20 06:25:00,34.893286,-120.351335,< 3 meters,PG&E,,,sisquoc,2.223297998062327e-05,PG&E,sisquoc_PG&E
2016-07-20 19:15:00,2016-07-20 19:15:00,37.77120999,-121.81041,< 0.25 Acres,PG&E,,,cayetano,0.015554963903292276,PG&E,cayetano_PG&E
2016-07-21 13:10:00,2016-07-21 13:10:00,39.49649,-121.68858,< 0.25 Acres,PG&E,,,tres vias,2.21933748238183e-06,PG&E,tres vias_PG&E
2016-07-21 13:30:00,2016-07-21 13:30:00,39.16787999,-121.71653,< 0.25 Acres,PG&E,,,pease,4.1546314346056585e-06,PG&E,pease_PG&E
2016-07-21 17:38:00,2016-07-21 17:38:00,38.4941,-121.7874,< 0.25 Acres,PG&E,,,davis,3.551967341790115e-05,PG&E,davis_PG&E
2016-07-21 18:20:00,2016-07-21 18:20:00,35.5922367,-120.6473917,.26 - 9.99 Acres,PG&E,,,templeton,0.00016806674030980234,PG&E,templeton_PG&E
2016-07-21 21:45:00,2016-07-21 21:45:00,40.85655999,-122.338729,< 0.25 Acres,PG&E,,,antler,0.0016753067198613176,PG&E,antler_PG&E
2016-07-22 04:46:00,2016-07-22 04:46:00,37.34653,-120.932869,.26 - 9.99 Acres,PG&E,,,livingston,1.5084139334261623e-06,PG&E,livingston_PG&E
2016-07-22 14:11:00,2016-07-22 14:11:00,39.71212999,-121.81363,.26 - 9.99 Acres,PG&E,,,butte,0.0004116369120292275,PG&E,butte_PG&E
2016-07-23 12:45:00,2016-07-23 12:45:00,38.0192567,-121.9020867,< 0.25 Acres,PG&E,,,kirker 2103,2.7696046579934083e-05,PG&E,kirker 2103_PG&E
2016-07-23 16:12:00,2016-07-23 16:12:00,35.3431,-119.043049,< 0.25 Acres,PG&E,,,westpark,0.0002499176025623722,PG&E,westpark_PG&E
2016-07-23 19:12:00,2016-07-23 19:12:00,36.74091999,-119.7273,< 3 meters,PG&E,,,barton,4.235511080728063e-06,PG&E,barton_PG&E
2016-07-24 16:24:00,2016-07-24 16:24:00,38.010471,-122.194144,10 - 99 Acres,PG&E,,,fairview,0.01739397461482564,PG&E,fairview_PG&E
2016-07-25 10:14:00,2016-07-25 10:14:00,37.476,-120.574,.26 - 9.99 Acres,PG&E,,,cressey,3.540052745131444e-05,PG&E,cressey_PG&E
2016-07-25 15:32:00,2016-07-25 15:32:00,38.3522,-120.71065,.26 - 9.99 Acres,PG&E,,,electra,0.010181622891268411,PG&E,electra_PG&E
2016-07-27 00:00:00,15:29:00,38.830782,-122.189903,< 0.25 Acres,PG&E,,,madison,0.0001303957141322426,PG&E,madison_PG&E
2016-07-27 11:53:00,2016-07-27 11:53:00,37.864924,-120.513392,.26 - 9.99 Acres,PG&E,,,peoria,6.575037163815489e-05,PG&E,peoria_PG&E
2016-07-27 15:04:00,2016-07-27 15:04:00,40.82067,-124.182504,< 3 meters,PG&E,,,fairhaven,3.202521180864365e-06,PG&E,fairhaven_PG&E
2016-07-27 17:05:00,2016-07-27 17:05:00,38.539161,-122.765588,.26 - 9.99 Acres,PG&E,,,fulton,0.0034031047151038647,PG&E,fulton_PG&E
2016-07-28 02:41:00,2016-07-28 02:41:00,35.3674,-120.3977,.26 - 9.99 Acres,PG&E,,,templeton,0.0002772917120740811,PG&E,templeton_PG&E
2016-07-28 08:12:00,2016-07-28 08:12:00,37.820701,-120.138803,< 0.25 Acres,PG&E,,,curtis,0.003635030196427602,PG&E,curtis_PG&E
2016-07-28 12:58:00,2016-07-28 12:58:00,37.2370567,-119.8157217,.26 - 9.99 Acres,PG&E,,,coarsegold,0.016841660396756806,PG&E,coarsegold_PG&E
2016-07-28 13:19:00,2016-07-28 13:19:00,39.7126733,-123.4973117,< 3 meters,PG&E,,,laytonville,0.008098009575302026,PG&E,laytonville_PG&E
2016-07-28 14:07:00,2016-07-28 14:07:00,39.687179,-121.718516,10 - 99 Acres,PG&E,,,butte,0.014638864851254102,PG&E,butte_PG&E
2016-07-28 14:24:00,2016-07-28 14:24:00,37.82318,-120.13562,.26 - 9.99 Acres,PG&E,,,curtis,0.00021947494810924695,PG&E,curtis_PG&E
2016-07-28 16:16:00,2016-07-28 16:16:00,36.74998999,-119.729649,< 0.25 Acres,PG&E,,,barton,0.00034136919641085644,PG&E,barton_PG&E
2016-07-29 00:00:00,18:16:00,38.576948,-122.61868,.26 - 9.99 Acres,PG&E,,,calistoga,0.0004930729445000711,PG&E,calistoga_PG&E
2016-07-29 01:31:00,2016-07-29 01:31:00,41.03964007,-123.6740322,< 0.25 Acres,PG&E,,,hoopa,0.0027398135258696115,PG&E,hoopa_PG&E
2016-07-29 15:47:00,2016-07-29 15:47:00,39.049719,-121.515306,< 0.25 Acres,PG&E,,,plumas,4.266950861056288e-06,PG&E,plumas_PG&E
2016-07-29 18:50:00,2016-07-29 18:50:00,38.02042,-122.061949,< 0.25 Acres,PG&E,,,tidewater,0.00031308720445710764,PG&E,tidewater_PG&E
2016-07-30 11:04:00,2016-07-30 11:04:00,35.19413,-118.91307,< 0.25 Acres,PG&E,,,weedpatch,2.3021118827395006e-07,PG&E,weedpatch_PG&E
2016-07-31 12:11:00,2016-07-31 12:11:00,38.7827117,-120.91682,.26 - 9.99 Acres,PG&E,,,shingle springs,0.00020603192139666347,PG&E,shingle springs_PG&E
2016-08-01 00:00:00,2016-08-01 12:50:00,38.90442999,-121.12742,.26 - 9.99 Acres,PG&E,,,wise,5.784362100410182e-05,PG&E,wise_PG&E
2016-08-01 00:00:00,2016-08-01 16:47:00,38.93191999,-121.469359,< 0.25 Acres,PG&E,,,east nicolaus,5.395777954125297e-06,PG&E,east nicolaus_PG&E
2016-08-01 00:00:00,2016-08-01 18:29:00,38.69563,-120.928319,< 0.25 Acres,PG&E,,,shingle springs,0.008479937695538443,PG&E,shingle springs_PG&E
